Symbol,Name,Market_Cap,Market_Cap_Formatted,Category,Source
LQDT,"Liquidity Services, Inc.",1005493568,"$1,005,493,568",Small Cap,Yahoo Finance
TBPH,"Theravance Biopharma, Inc.",1004834304,"$1,004,834,304",Small Cap,Yahoo Finance
TASK,"TaskUs, Inc.",1004539776,"$1,004,539,776",Small Cap,Yahoo Finance
VTYX,"Ventyx Biosciences, Inc.",1001632000,"$1,001,632,000",Small Cap,Yahoo Finance
LMB,"Limbach Holdings, Inc.",999092160,"$999,092,160",Small Cap,Yahoo Finance
HEPS,D-Market Electronic Services & ,991443200,"$991,443,200",Small Cap,Yahoo Finance
CFFN,"Capitol Federal Financial, Inc.",991044800,"$991,044,800",Small Cap,Yahoo Finance
ROOT,"Root, Inc.",990092096,"$990,092,096",Small Cap,Yahoo Finance
ACDC,ProFrac Holding Corp.,983939264,"$983,939,264",Small Cap,Yahoo Finance
FWRG,"First Watch Restaurant Group, I",983837568,"$983,837,568",Small Cap,Yahoo Finance
GERN,Geron Corporation,983067072,"$983,067,072",Small Cap,Yahoo Finance
BBSI,"Barrett Business Services, Inc.",981598208,"$981,598,208",Small Cap,Yahoo Finance
GHRS,GH Research PLC,981305024,"$981,305,024",Small Cap,Yahoo Finance
UVSP,Univest Financial Corporation,978852672,"$978,852,672",Small Cap,Yahoo Finance
PNTG,"The Pennant Group, Inc.",976234752,"$976,234,752",Small Cap,Yahoo Finance
SCSC,"ScanSource, Inc.",975146368,"$975,146,368",Small Cap,Yahoo Finance
ZBIO,"Zenas BioPharma, Inc.",974276864,"$974,276,864",Small Cap,Yahoo Finance
HDL,SUPER HI INTERNATIONAL HOLDING ,973919936,"$973,919,936",Small Cap,Yahoo Finance
THRM,Gentherm Inc,973752192,"$973,752,192",Small Cap,Yahoo Finance
NAVI,Navient Corporation,973116864,"$973,116,864",Small Cap,Yahoo Finance
CRTO,Criteo S.A.,972396928,"$972,396,928",Small Cap,Yahoo Finance
MOFG,"MidWestOne Financial Group, Inc",971254976,"$971,254,976",Small Cap,Yahoo Finance
CRCT,"Cricut, Inc.",964597440,"$964,597,440",Small Cap,Yahoo Finance
ANPA,Rich Sparkle Holdings Limited,962499968,"$962,499,968",Small Cap,Yahoo Finance
BBOT,BridgeBio Oncology Therapeutics,962263872,"$962,263,872",Small Cap,Yahoo Finance
SNCY,"Sun Country Airlines Holdings, ",961827456,"$961,827,456",Small Cap,Yahoo Finance
CRON,Cronos Group Inc. Common Share,961106240,"$961,106,240",Small Cap,Yahoo Finance
MOBBW,MOBILICOM LTD C/WTS 31/08/2027 ,959371392,"$959,371,392",Small Cap,Yahoo Finance
LIND,Lindblad Expeditions Holdings I,957324864,"$957,324,864",Small Cap,Yahoo Finance
MSEX,Middlesex Water Company,952466368,"$952,466,368",Small Cap,Yahoo Finance
AVO,"Mission Produce, Inc.",951371456,"$951,371,456",Small Cap,Yahoo Finance
ANNX,"Annexon, Inc.",950976512,"$950,976,512",Small Cap,Yahoo Finance
BJRI,"BJ's Restaurants, Inc.",950676032,"$950,676,032",Small Cap,Yahoo Finance
SSYS,"Stratasys, Ltd.",950048320,"$950,048,320",Small Cap,Yahoo Finance
ESQ,"Esquire Financial Holdings, Inc",946315456,"$946,315,456",Small Cap,Yahoo Finance
BFST,"Business First Bancshares, Inc.",945985984,"$945,985,984",Small Cap,Yahoo Finance
PVLA,"Palvella Therapeutics, Inc.",945735552,"$945,735,552",Small Cap,Yahoo Finance
CDNL,Cardinal Infrastructure Group I,939123328,"$939,123,328",Small Cap,Yahoo Finance
NRDS,"NerdWallet, Inc.",938601344,"$938,601,344",Small Cap,Yahoo Finance
AVBP,"ArriVent BioPharma, Inc.",935848448,"$935,848,448",Small Cap,Yahoo Finance
CHY,Calamos Convertible and High In,935492416,"$935,492,416",Small Cap,Yahoo Finance
SLDP,"Solid Power, Inc.",933896064,"$933,896,064",Small Cap,Yahoo Finance
JBSS,"John B. Sanfilippo & Son, Inc.",933542336,"$933,542,336",Small Cap,Yahoo Finance
CRESY,Cresud S.A.C.I.F. y A.,932007232,"$932,007,232",Small Cap,Yahoo Finance
EVGO,EVgo Inc.,930107840,"$930,107,840",Small Cap,Yahoo Finance
RING,iShares MSCI Global Gold Miners,929545024,"$929,545,024",Small Cap,Yahoo Finance
UFCS,"United Fire Group, Inc",929486976,"$929,486,976",Small Cap,Yahoo Finance
PLSE,"Pulse Biosciences, Inc",929093440,"$929,093,440",Small Cap,Yahoo Finance
URGN,UroGen Pharma Ltd.,922135232,"$922,135,232",Small Cap,Yahoo Finance
HBNC,"Horizon Bancorp, Inc.",919865024,"$919,865,024",Small Cap,Yahoo Finance
MBWM,Mercantile Bank Corporation,918502144,"$918,502,144",Small Cap,Yahoo Finance
BCAX,Bicara Therapeutics Inc.,918145536,"$918,145,536",Small Cap,Yahoo Finance
GSM,Ferroglobe PLC,916879232,"$916,879,232",Small Cap,Yahoo Finance
YB,Yuanbao Inc.,915152832,"$915,152,832",Small Cap,Yahoo Finance
PCRX,"Pacira BioSciences, Inc.",912911424,"$912,911,424",Small Cap,Yahoo Finance
GO,Grocery Outlet Holding Corp.,911694912,"$911,694,912",Small Cap,Yahoo Finance
FWRD,Forward Air Corporation,905573824,"$905,573,824",Small Cap,Yahoo Finance
ITRN,Ituran Location and Control Ltd,904362112,"$904,362,112",Small Cap,Yahoo Finance
ASST,"Strive, Inc.",902146304,"$902,146,304",Small Cap,Yahoo Finance
AMWD,American Woodmark Corporation,899791936,"$899,791,936",Small Cap,Yahoo Finance
HFWA,Heritage Financial Corporation,898334592,"$898,334,592",Small Cap,Yahoo Finance
MFI,mF International Limited,898305792,"$898,305,792",Small Cap,Yahoo Finance
CHI,Calamos Convertible Opportuniti,898200320,"$898,200,320",Small Cap,Yahoo Finance
GEMI,"Gemini Space Station, Inc.",896521344,"$896,521,344",Small Cap,Yahoo Finance
EH,EHang Holdings Limited,894051904,"$894,051,904",Small Cap,Yahoo Finance
POET,POET Technologies Inc.,891833344,"$891,833,344",Small Cap,Yahoo Finance
AHMA,Ambitions Enterprise Management,891750016,"$891,750,016",Small Cap,Yahoo Finance
STAA,STAAR Surgical Company,890561792,"$890,561,792",Small Cap,Yahoo Finance
SCHL,Scholastic Corporation,886388544,"$886,388,544",Small Cap,Yahoo Finance
NMFC,New Mountain Finance Corporatio,885076800,"$885,076,800",Small Cap,Yahoo Finance
CGBD,"Carlyle Secured Lending, Inc.",880668032,"$880,668,032",Small Cap,Yahoo Finance
HBT,"HBT Financial, Inc.",877579328,"$877,579,328",Small Cap,Yahoo Finance
LIFE,Ethos Technologies Inc.,873075712,"$873,075,712",Small Cap,Yahoo Finance
IART,Integra LifeSciences Holdings C,869484416,"$869,484,416",Small Cap,Yahoo Finance
TLRY,"Tilray Brands, Inc.",866811456,"$866,811,456",Small Cap,Yahoo Finance
IIIV,"i3 Verticals, Inc.",865810048,"$865,810,048",Small Cap,Yahoo Finance
XNCR,"Xencor, Inc.",864780800,"$864,780,800",Small Cap,Yahoo Finance
OMDA,"Omada Health, Inc.",860513600,"$860,513,600",Small Cap,Yahoo Finance
LINC,Lincoln Educational Services Co,859534784,"$859,534,784",Small Cap,Yahoo Finance
FSBC,Five Star Bancorp,858038784,"$858,038,784",Small Cap,Yahoo Finance
AENT,Alliance Entertainment Holding ,855481280,"$855,481,280",Small Cap,Yahoo Finance
MVST,"Microvast Holdings, Inc.",853275392,"$853,275,392",Small Cap,Yahoo Finance
ABUS,Arbutus Biopharma Corporation,844302400,"$844,302,400",Small Cap,Yahoo Finance
HNRG,Hallador Energy Company,843529024,"$843,529,024",Small Cap,Yahoo Finance
MCBS,"MetroCity Bankshares, Inc.",843222912,"$843,222,912",Small Cap,Yahoo Finance
JANX,"Janux Therapeutics, Inc.",841467840,"$841,467,840",Small Cap,Yahoo Finance
BIOA,"BioAge Labs, Inc.",839224704,"$839,224,704",Small Cap,Yahoo Finance
KRUS,"Kura Sushi USA, Inc.",839204352,"$839,204,352",Small Cap,Yahoo Finance
SENEA,Seneca Foods Corp.,838036736,"$838,036,736",Small Cap,Yahoo Finance
ESPR,"Esperion Therapeutics, Inc.",836722048,"$836,722,048",Small Cap,Yahoo Finance
RJET,Republic Airways Holdings Inc.,836696000,"$836,696,000",Small Cap,Yahoo Finance
STRD,Strategy Inc - 10.00% Series A ,834646656,"$834,646,656",Small Cap,Yahoo Finance
HTLD,"Heartland Express, Inc.",834110016,"$834,110,016",Small Cap,Yahoo Finance
CCNE,CNB Financial Corporation,833882880,"$833,882,880",Small Cap,Yahoo Finance
ELVR,Elevra Lithium Limited - Americ,833586304,"$833,586,304",Small Cap,Yahoo Finance
CAC,Camden National Corporation,831829888,"$831,829,888",Small Cap,Yahoo Finance
OMER,Omeros Corporation,830953344,"$830,953,344",Small Cap,Yahoo Finance
PSNL,"Personalis, Inc.",830320704,"$830,320,704",Small Cap,Yahoo Finance
MATW,Matthews International Corporat,829510016,"$829,510,016",Small Cap,Yahoo Finance
PRCH,"Porch Group, Inc.",829272512,"$829,272,512",Small Cap,Yahoo Finance
EGBN,"Eagle Bancorp, Inc.",828223616,"$828,223,616",Small Cap,Yahoo Finance
TRST,TrustCo Bank Corp NY,822632512,"$822,632,512",Small Cap,Yahoo Finance
SENEB,Seneca Foods Corp.,822162112,"$822,162,112",Small Cap,Yahoo Finance
HAFC,Hanmi Financial Corporation,821973696,"$821,973,696",Small Cap,Yahoo Finance
EVER,"EverQuote, Inc.",821539264,"$821,539,264",Small Cap,Yahoo Finance
JBIO,"Jade Biosciences, Inc.",821083648,"$821,083,648",Small Cap,Yahoo Finance
DJCO,Daily Journal Corp. (S.C.),819014336,"$819,014,336",Small Cap,Yahoo Finance
SLRC,SLR Investment Corp.,815591744,"$815,591,744",Small Cap,Yahoo Finance
KALV,"KalVista Pharmaceuticals, Inc.",814300800,"$814,300,800",Small Cap,Yahoo Finance
MPLT,"MapLight Therapeutics, Inc.",813538496,"$813,538,496",Small Cap,Yahoo Finance
GPRE,"Green Plains, Inc.",812879872,"$812,879,872",Small Cap,Yahoo Finance
APOG,"Apogee Enterprises, Inc.",810101696,"$810,101,696",Small Cap,Yahoo Finance
VINP,Vinci Compass Investments Ltd.,808899200,"$808,899,200",Small Cap,Yahoo Finance
YDES,YD Bio Limited,808880000,"$808,880,000",Small Cap,Yahoo Finance
LOT,Lotus Technology Inc.,807659392,"$807,659,392",Small Cap,Yahoo Finance
FLGT,"Fulgent Genetics, Inc.",807431680,"$807,431,680",Small Cap,Yahoo Finance
AHG,Akso Health Group,807325312,"$807,325,312",Small Cap,Yahoo Finance
RR,Richtech Robotics Inc.,807181440,"$807,181,440",Small Cap,Yahoo Finance
IRWD,"Ironwood Pharmaceuticals, Inc.",803632512,"$803,632,512",Small Cap,Yahoo Finance
HTBK,Heritage Commerce Corp,802702720,"$802,702,720",Small Cap,Yahoo Finance
INDI,"indie Semiconductor, Inc.",802340544,"$802,340,544",Small Cap,Yahoo Finance
AEHR,Aehr Test Systems,798148544,"$798,148,544",Small Cap,Yahoo Finance
ATLC,Atlanticus Holdings Corporation,795838848,"$795,838,848",Small Cap,Yahoo Finance
ERII,"Energy Recovery, Inc.",795315840,"$795,315,840",Small Cap,Yahoo Finance
CTLP,"Cantaloupe, Inc.",795193152,"$795,193,152",Small Cap,Yahoo Finance
VALN,Valneva SE,793375552,"$793,375,552",Small Cap,Yahoo Finance
GDRX,"GoodRx Holdings, Inc.",792185984,"$792,185,984",Small Cap,Yahoo Finance
GYRE,"Gyre Therapeutics, Inc.",790895232,"$790,895,232",Small Cap,Yahoo Finance
MPB,Mid Penn Bancorp,783821120,"$783,821,120",Small Cap,Yahoo Finance
DSP,Viant Technology Inc.,781418496,"$781,418,496",Small Cap,Yahoo Finance
THFF,First Financial Corporation,780838976,"$780,838,976",Small Cap,Yahoo Finance
DRUG,Bright Minds Biosciences Inc.,780772672,"$780,772,672",Small Cap,Yahoo Finance
NKTR,Nektar Therapeutics,775421312,"$775,421,312",Small Cap,Yahoo Finance
INNV,InnovAge Holding Corp.,773384064,"$773,384,064",Small Cap,Yahoo Finance
RPD,"Rapid7, Inc.",772673152,"$772,673,152",Small Cap,Yahoo Finance
SERV,Serve Robotics Inc.,769753600,"$769,753,600",Small Cap,Yahoo Finance
FOXF,Fox Factory Holding Corp.,768726912,"$768,726,912",Small Cap,Yahoo Finance
AEVA,"Aeva Technologies, Inc.",766619648,"$766,619,648",Small Cap,Yahoo Finance
EEMA,iShares MSCI Emerging Markets A,766384000,"$766,384,000",Small Cap,Yahoo Finance
APEI,"American Public Education, Inc.",764996736,"$764,996,736",Small Cap,Yahoo Finance
WOOF,Petco Health and Wellness Compa,764984064,"$764,984,064",Small Cap,Yahoo Finance
KE,"Kimball Electronics, Inc.",760151296,"$760,151,296",Small Cap,Yahoo Finance
NB,NioCorp Developments Ltd.,757502400,"$757,502,400",Small Cap,Yahoo Finance
QNST,"QuinStreet, Inc.",757066048,"$757,066,048",Small Cap,Yahoo Finance
ASPI,ASP Isotopes Inc.,755039552,"$755,039,552",Small Cap,Yahoo Finance
MDXG,"MiMedx Group, Inc",753840000,"$753,840,000",Small Cap,Yahoo Finance
IBCP,Independent Bank Corporation,751945536,"$751,945,536",Small Cap,Yahoo Finance
CGEM,"Cullinan Therapeutics, Inc.",750859264,"$750,859,264",Small Cap,Yahoo Finance
ADTN,"ADTRAN Holdings, Inc.",750686848,"$750,686,848",Small Cap,Yahoo Finance
CBLL,"CeriBell, Inc.",750074816,"$750,074,816",Small Cap,Yahoo Finance
WYFI,"WhiteFiber, Inc.",745687168,"$745,687,168",Small Cap,Yahoo Finance
SWIM,"Latham Group, Inc.",739597632,"$739,597,632",Small Cap,Yahoo Finance
TREE,"LendingTree, Inc.",734936576,"$734,936,576",Small Cap,Yahoo Finance
AMSF,"AMERISAFE, Inc.",731709824,"$731,709,824",Small Cap,Yahoo Finance
ORRF,"Orrstown Financial Services, In",730739968,"$730,739,968",Small Cap,Yahoo Finance
DGICB,"Donegal Group, Inc.",729250944,"$729,250,944",Small Cap,Yahoo Finance
CCCX,Churchill Capital Corp X,728700032,"$728,700,032",Small Cap,Yahoo Finance
LAES,SEALSQ Corp,726337216,"$726,337,216",Small Cap,Yahoo Finance
CCBG,Capital City Bank Group,725937152,"$725,937,152",Small Cap,Yahoo Finance
UDMY,"Udemy, Inc.",723101248,"$723,101,248",Small Cap,Yahoo Finance
IMSR,Terrestrial Energy Inc.,721223936,"$721,223,936",Small Cap,Yahoo Finance
REAX,"The Real Brokerage, Inc.",720120000,"$720,120,000",Small Cap,Yahoo Finance
KURA,"Kura Oncology, Inc.",719634944,"$719,634,944",Small Cap,Yahoo Finance
ADAM,"Adamas Trust, Inc.",718896064,"$718,896,064",Small Cap,Yahoo Finance
SMBC,"Southern Missouri Bancorp, Inc.",716477760,"$716,477,760",Small Cap,Yahoo Finance
SSII,SS Innovations International In,711345536,"$711,345,536",Small Cap,Yahoo Finance
SIBN,"SI-BONE, Inc.",710314880,"$710,314,880",Small Cap,Yahoo Finance
FULC,"Fulcrum Therapeutics, Inc.",707201536,"$707,201,536",Small Cap,Yahoo Finance
GDYN,"Grid Dynamics Holdings, Inc.",703035136,"$703,035,136",Small Cap,Yahoo Finance
FDUS,Fidus Investment Corporation,702686336,"$702,686,336",Small Cap,Yahoo Finance
TH,Target Hospitality Corp.,702447936,"$702,447,936",Small Cap,Yahoo Finance
GDEN,"Golden Entertainment, Inc.",702248000,"$702,248,000",Small Cap,Yahoo Finance
CBRL,Cracker Barrel Old Country Stor,699985792,"$699,985,792",Small Cap,Yahoo Finance
GSBC,"Great Southern Bancorp, Inc.",698321920,"$698,321,920",Small Cap,Yahoo Finance
ALTI,"AlTi Global, Inc.",698029952,"$698,029,952",Small Cap,Yahoo Finance
SPFI,"South Plains Financial, Inc.",697700864,"$697,700,864",Small Cap,Yahoo Finance
PLAY,"Dave & Buster's Entertainment, ",696379712,"$696,379,712",Small Cap,Yahoo Finance
ALT,"Altimmune, Inc.",695034944,"$695,034,944",Small Cap,Yahoo Finance
BLDP,"Ballard Power Systems, Inc.",694706304,"$694,706,304",Small Cap,Yahoo Finance
DGICA,"Donegal Group, Inc.",693991168,"$693,991,168",Small Cap,Yahoo Finance
FCBC,"First Community Bankshares, Inc",693788352,"$693,788,352",Small Cap,Yahoo Finance
LYTS,LSI Industries Inc.,693058240,"$693,058,240",Small Cap,Yahoo Finance
TALK,"Talkspace, Inc.",689964544,"$689,964,544",Small Cap,Yahoo Finance
PRME,"Prime Medicine, Inc.",685940480,"$685,940,480",Small Cap,Yahoo Finance
AIOT,"PowerFleet, Inc.",685182080,"$685,182,080",Small Cap,Yahoo Finance
FISI,"Financial Institutions, Inc.",683432128,"$683,432,128",Small Cap,Yahoo Finance
TBLD,Thornburg Income Builder Opport,681419200,"$681,419,200",Small Cap,Yahoo Finance
PURR,Hyperliquid Strategies Inc,679586752,"$679,586,752",Small Cap,Yahoo Finance
SLS,"SELLAS Life Sciences Group, Inc",676019648,"$676,019,648",Small Cap,Yahoo Finance
FIP,FTAI Infrastructure Inc.,674507904,"$674,507,904",Small Cap,Yahoo Finance
ECX,ECARX Holdings Inc.,674250176,"$674,250,176",Small Cap,Yahoo Finance
TIPT,Tiptree Inc.,674018944,"$674,018,944",Small Cap,Yahoo Finance
AOSL,Alpha and Omega Semiconductor L,672174016,"$672,174,016",Small Cap,Yahoo Finance
WASH,"Washington Trust Bancorp, Inc.",671174080,"$671,174,080",Small Cap,Yahoo Finance
CGNT,Cognyte Software Ltd.,670489664,"$670,489,664",Small Cap,Yahoo Finance
ENGN,enGene Holdings Inc.,669846592,"$669,846,592",Small Cap,Yahoo Finance
NWPX,"NWPX Infrastructure, Inc.",663704448,"$663,704,448",Small Cap,Yahoo Finance
HIFS,Hingham Institution for Savings,663382144,"$663,382,144",Small Cap,Yahoo Finance
AIP,"Arteris, Inc.",662682816,"$662,682,816",Small Cap,Yahoo Finance
ADSE,ADS-TEC ENERGY PLC,660145408,"$660,145,408",Small Cap,Yahoo Finance
CTKB,"Cytek Biosciences, Inc.",659782528,"$659,782,528",Small Cap,Yahoo Finance
SHEN,Shenandoah Telecommunications C,657130752,"$657,130,752",Small Cap,Yahoo Finance
TATT,TAT Technologies Ltd.,654395648,"$654,395,648",Small Cap,Yahoo Finance
DMII,Drugs Made In America Acquisiti,653782784,"$653,782,784",Small Cap,Yahoo Finance
RIGL,"Rigel Pharmaceuticals, Inc.",653629888,"$653,629,888",Small Cap,Yahoo Finance
UXIN,Uxin Limited,653556480,"$653,556,480",Small Cap,Yahoo Finance
SFIX,"Stitch Fix, Inc.",653549056,"$653,549,056",Small Cap,Yahoo Finance
HSTM,"HealthStream, Inc.",650622208,"$650,622,208",Small Cap,Yahoo Finance
SHBI,"Shore Bancshares, Inc.",649147584,"$649,147,584",Small Cap,Yahoo Finance
EMBC,Embecta Corp.,647779136,"$647,779,136",Small Cap,Yahoo Finance
TUR,iShares MSCI Turkey ETF,643840960,"$643,840,960",Small Cap,Yahoo Finance
CRMD,CorMedix Inc.,643706560,"$643,706,560",Small Cap,Yahoo Finance
SVA,"Sinovac Biotech, Ltd.",642436736,"$642,436,736",Small Cap,Yahoo Finance
TCMD,"Tactile Systems Technology, Inc",641701248,"$641,701,248",Small Cap,Yahoo Finance
STEX,Streamex Corp.,640213120,"$640,213,120",Small Cap,Yahoo Finance
ALRS,Alerus Financial Corporation,636681344,"$636,681,344",Small Cap,Yahoo Finance
CMPS,COMPASS Pathways Plc - American,634672640,"$634,672,640",Small Cap,Yahoo Finance
MBUU,"Malibu Boats, Inc.",631813632,"$631,813,632",Small Cap,Yahoo Finance
CCD,Calamos Dynamic Convertible & I,631744704,"$631,744,704",Small Cap,Yahoo Finance
ARKO,ARKO Corp.,631357120,"$631,357,120",Small Cap,Yahoo Finance
MGTX,MeiraGTx Holdings plc,630243648,"$630,243,648",Small Cap,Yahoo Finance
BTBT,"Bit Digital, Inc.",627929152,"$627,929,152",Small Cap,Yahoo Finance
RDVT,"Red Violet, Inc.",627460672,"$627,460,672",Small Cap,Yahoo Finance
MAMA,"Mama's Creations, Inc.",627280960,"$627,280,960",Small Cap,Yahoo Finance
UROY,Uranium Royalty Corp.,626737792,"$626,737,792",Small Cap,Yahoo Finance
TDUP,ThredUp Inc.,625709504,"$625,709,504",Small Cap,Yahoo Finance
WSHP,WeShop Holdings Limited,623790016,"$623,790,016",Small Cap,Yahoo Finance
PACB,Pacific Biosciences of Californ,621929280,"$621,929,280",Small Cap,Yahoo Finance
WRLD,World Acceptance Corporation,620691072,"$620,691,072",Small Cap,Yahoo Finance
PROK,ProKidney Corp.,613702080,"$613,702,080",Small Cap,Yahoo Finance
HIVE,HIVE Digital Technologies Ltd,613022080,"$613,022,080",Small Cap,Yahoo Finance
KRNT,Kornit Digital Ltd.,612816256,"$612,816,256",Small Cap,Yahoo Finance
ONEQ,Fidelity Nasdaq Composite Index,612480000,"$612,480,000",Small Cap,Yahoo Finance
CWCO,Consolidated Water Co. Ltd.,610966720,"$610,966,720",Small Cap,Yahoo Finance
CASS,"Cass Information Systems, Inc",606979712,"$606,979,712",Small Cap,Yahoo Finance
CMCO,Columbus McKinnon Corporation,606166272,"$606,166,272",Small Cap,Yahoo Finance
NTGR,"NETGEAR, Inc.",605408576,"$605,408,576",Small Cap,Yahoo Finance
BBNX,"Beta Bionics, Inc.",603137472,"$603,137,472",Small Cap,Yahoo Finance
BWMN,Bowman Consulting Group Ltd.,600762816,"$600,762,816",Small Cap,Yahoo Finance
CEPF,"Cantor Equity Partners IV, Inc.",598360512,"$598,360,512",Small Cap,Yahoo Finance
GOGO,Gogo Inc.,595651776,"$595,651,776",Small Cap,Yahoo Finance
AVR,Anteris Technologies Global Cor,595625920,"$595,625,920",Small Cap,Yahoo Finance
BCAL,California BanCorp,593901056,"$593,901,056",Small Cap,Yahoo Finance
VREX,Varex Imaging Corporation,593579136,"$593,579,136",Small Cap,Yahoo Finance
DRTS,Alpha Tau Medical Ltd.,593438464,"$593,438,464",Small Cap,Yahoo Finance
DSGN,"Design Therapeutics, Inc.",592992704,"$592,992,704",Small Cap,Yahoo Finance
BGM,BGM Group Ltd.,589832704,"$589,832,704",Small Cap,Yahoo Finance
TRNS,"Transcat, Inc.",588249664,"$588,249,664",Small Cap,Yahoo Finance
HPK,"HighPeak Energy, Inc.",587776448,"$587,776,448",Small Cap,Yahoo Finance
GRPN,"Groupon, Inc.",587276736,"$587,276,736",Small Cap,Yahoo Finance
LBRX,LB Pharmaceuticals Inc,579602432,"$579,602,432",Small Cap,Yahoo Finance
PGC,Peapack-Gladstone Financial Cor,579590208,"$579,590,208",Small Cap,Yahoo Finance
NFBK,"Northfield Bancorp, Inc.",576567168,"$576,567,168",Small Cap,Yahoo Finance
RRBI,"Red River Bancshares, Inc.",574729920,"$574,729,920",Small Cap,Yahoo Finance
PANL,Pangaea Logistics Solutions Ltd,574128832,"$574,128,832",Small Cap,Yahoo Finance
GOSS,"Gossamer Bio, Inc.",574011456,"$574,011,456",Small Cap,Yahoo Finance
CEVA,"CEVA, Inc.",569535296,"$569,535,296",Small Cap,Yahoo Finance
AROW,Arrow Financial Corporation,569502208,"$569,502,208",Small Cap,Yahoo Finance
GOOD,Gladstone Commercial Corporatio,566885568,"$566,885,568",Small Cap,Yahoo Finance
DCBO,Docebo Inc.,565489216,"$565,489,216",Small Cap,Yahoo Finance
ANGI,Angi Inc.,565362560,"$565,362,560",Small Cap,Yahoo Finance
APPS,"Digital Turbine, Inc.",565230400,"$565,230,400",Small Cap,Yahoo Finance
ZEUS,"Olympic Steel, Inc.",562408192,"$562,408,192",Small Cap,Yahoo Finance
SOHU,Sohu.com Limited,562158144,"$562,158,144",Small Cap,Yahoo Finance
KROS,"Keros Therapeutics, Inc.",560575616,"$560,575,616",Small Cap,Yahoo Finance
LPTH,"LightPath Technologies, Inc.",559860736,"$559,860,736",Small Cap,Yahoo Finance
MNRO,"Monro, Inc.",559266240,"$559,266,240",Small Cap,Yahoo Finance
LXEO,"Lexeo Therapeutics, Inc.",557623168,"$557,623,168",Small Cap,Yahoo Finance
UNTY,"Unity Bancorp, Inc.",557390016,"$557,390,016",Small Cap,Yahoo Finance
STKL,"SunOpta, Inc.",555803712,"$555,803,712",Small Cap,Yahoo Finance
PFM,Invesco Dividend Achievers ETF,553744896,"$553,744,896",Small Cap,Yahoo Finance
CLMB,"Climb Global Solutions, Inc.",551122368,"$551,122,368",Small Cap,Yahoo Finance
LE,"Lands' End, Inc.",550224768,"$550,224,768",Small Cap,Yahoo Finance
BVS,Bioventus Inc.,549876864,"$549,876,864",Small Cap,Yahoo Finance
GAIN,Gladstone Investment Corporatio,549103360,"$549,103,360",Small Cap,Yahoo Finance
SHMD,SCHMID Group N.V.,548801280,"$548,801,280",Small Cap,Yahoo Finance
VLGEA,"Village Super Market, Inc.",548238976,"$548,238,976",Small Cap,Yahoo Finance
